

#
# Macro definitions
#
$catalogVersion=catalogVersion(catalog(id[default='outdoors']),version[default='Staged'])[unique=true,default='outdoors:Staged']
$prices=europe1Prices[translator=de.hybris.platform.europe1.jalo.impex.Europe1PricesTranslator]
$baseProduct=baseProduct(code,catalogVersion(catalog(id[default='outdoors']),version[default='Staged']))
$supercategories=supercategories(code,catalogVersion(catalog(id[default='outdoors']),version[default='Staged']))
$picture=picture(code,$catalogVersion)
$thumbnail=thumbnail(code,$catalogVersion)
$medias=medias(code,catalogVersion(catalog(id[default='outdoors']),version[default='Staged']))
$gallery=galleryImages(qualifier,catalogVersion(catalog(id[default='outdoors']),version[default='Staged']))


#
# Create variant product type Shoes
#
$impex.legacy.scripting=true;
#%import de.hybris.platform.jalo.type.Type;
#%import de.hybris.platform.jalo.type.TypeManager;
#%import java.util.Collections;
#%import java.util.Map;
#%import de.hybris.platform.jalo.SessionContext;
#%import de.hybris.platform.jalo.JaloSession;
#%import de.hybris.platform.jalo.c2l.C2LManager;
#%import de.hybris.platform.jalo.type.AttributeDescriptor;
#%import de.hybris.platform.jalo.type.JaloDuplicateQualifierException;
#%import de.hybris.platform.variants.jalo.VariantAttributeDescriptor;
#%import de.hybris.platform.variants.jalo.VariantType;
#%import de.hybris.platform.variants.jalo.VariantsManager;

#%Type stringType = TypeManager.getInstance().getType("java.lang.String");
#%Type locStringType = TypeManager.getInstance().getType("localized:java.lang.String");
#%Map emptyDefaultValue = Collections.EMPTY_MAP;
#%SessionContext en = JaloSession.getCurrentSession().createSessionContext();
#%en.setLanguage(C2LManager.getInstance().getLanguageByIsoCode("en"));
#%SessionContext noLang = JaloSession.getCurrentSession().createSessionContext();
#%noLang.setLanguage(null);
#// Shoes
#%VariantType vt = VariantsManager.getInstance().createVariantType("Shoes");
#%vt.getAttributeDescriptor("code").setUnique(true);
#%vt.getAttributeDescriptor("catalogVersion").setUnique(true);
#%vt.setName(en, "Shoe");
#%VariantAttributeDescriptor vad = vt.createVariantAttributeDescriptor("size", stringType, AttributeDescriptor.READ_FLAG + AttributeDescriptor.WRITE_FLAG + AttributeDescriptor.SEARCH_FLAG);
#%vad.setName(en, "Size");
#%vad.setPosition(0);
#%vad = vt.createVariantAttributeDescriptor("color", locStringType, AttributeDescriptor.READ_FLAG + AttributeDescriptor.WRITE_FLAG + AttributeDescriptor.SEARCH_FLAG);
#%vad.setName(en, "Color");
#%vad.setPosition(1);
#%vad.setDefaultValue(noLang, emptyDefaultValue);



INSERT_UPDATE Tax;code[unique=true];name[lang=de];name[lang=en];value;currency(isocode)
;VAT_FULL;MwSt voll;VAT full;19;
;VAT_HALF;MwSt halb;VAT half;7;

INSERT_UPDATE ProductTaxGroup;code[unique=true];name[lang=de];name[lang=en];
;Tax_Full;voller Steuersatz;full tax rate;
;Tax_Half;halber Steuersatz;half tax rate;

INSERT_UPDATE TaxRow;pg(code)[unique=true];tax(code)[unique=true];value;currency(isocode);
;Tax_Full;VAT_FULL;19;
;Tax_Half;VAT_HALF;7;

#
# Create a catalog
#
INSERT_UPDATE Catalog;id[unique=true];name[lang=en];name[lang=de];
;outdoors;Outdoors;Outdoors

#
# Create a catalog version
#
INSERT_UPDATE CatalogVersion;catalog(id)[unique=true];version[unique=true];active;writePrincipals(uid)[default=productmanagergroup];
;outdoors;Staged;true;productmanagergroup,productmanager;
;outdoors;Online;false;productmanagergroup,productmanager;

#
# Create a category
#
INSERT_UPDATE Category;code[unique=true];allowedPrincipals(uid);$catalogVersion;name[lang=de];name[lang=en];description[lang=de];description[lang=en];$supercategories;
;93487-XL;"Blackcomb Snow";"Blackcomb Snow";"blau";"blue";XL;93487:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 75.0 USD N";pieces;"Blackcomb.jpg:outdoors:Online";"Blackcomb.thumbnail.jpg:outdoors:Online";"Ski Gloves";"Ski Gloves";93487-media:outdoors:Online;



;93487-XXL;"Blackcomb Snow";"Blackcomb Snow";"blau";"blue";XXL;93487:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 75.0 USD N";pieces;"Blackcomb.jpg:outdoors:Staged";"Blackcomb.thumbnail.jpg:outdoors:Staged";"Ski Gloves";"Ski Gloves";93487-media:outdoors:Staged;
;93487-XXL;"Blackcomb Snow";"Blackcomb Snow";"blau";"blue";XXL;93487:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 75.0 USD N";pieces;"Blackcomb.jpg:outdoors:Online";"Blackcomb.thumbnail.jpg:outdoors:Online";"Ski Gloves";"Ski Gloves";93487-media:outdoors:Online;



;98347-7;"Banff Snow";"Banff Snow";"blau";"blue";7;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-7;"Banff Snow";"Banff Snow";"blau";"blue";7;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-8;"Banff Snow";"Banff Snow";"blau";"blue";8;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-8;"Banff Snow";"Banff Snow";"blau";"blue";8;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-9;"Banff Snow";"Banff Snow";"blau";"blue";9;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-9;"Banff Snow";"Banff Snow";"blau";"blue";9;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-10;"Banff Snow";"Banff Snow";"blau";"blue";10;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-10;"Banff Snow";"Banff Snow";"blau";"blue";10;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-11;"Banff Snow";"Banff Snow";"blau";"blue";11;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-11;"Banff Snow";"Banff Snow";"blau";"blue";11;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-12;"Banff Snow";"Banff Snow";"blau";"blue";12;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-12;"Banff Snow";"Banff Snow";"blau";"blue";12;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;98347-13;"Banff Snow";"Banff Snow";"blau";"blue";13;98347:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Staged";"Banff.thumbnail.jpg:outdoors:Staged";"Ski Boots";"Ski Boots";98347-media:outdoors:Staged;
;98347-13;"Banff Snow";"Banff Snow";"blau";"blue";13;98347:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 110.0 USD N";pieces;"Banff.jpg:outdoors:Online";"Banff.thumbnail.jpg:outdoors:Online";"Ski Boots";"Ski Boots";98347-media:outdoors:Online;



;37924450-7;"Kamloops Snow";"Kamloops Snow";"blau";"blue";7;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-7;"Kamloops Snow";"Kamloops Snow";"blau";"blue";7;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-8;"Kamloops Snow";"Kamloops Snow";"blau";"blue";8;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-8;"Kamloops Snow";"Kamloops Snow";"blau";"blue";8;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-9;"Kamloops Snow";"Kamloops Snow";"blau";"blue";9;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-9;"Kamloops Snow";"Kamloops Snow";"blau";"blue";9;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-10;"Kamloops Snow";"Kamloops Snow";"blau";"blue";10;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-10;"Kamloops Snow";"Kamloops Snow";"blau";"blue";10;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-11;"Kamloops Snow";"Kamloops Snow";"blau";"blue";11;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-11;"Kamloops Snow";"Kamloops Snow";"blau";"blue";11;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-12;"Kamloops Snow";"Kamloops Snow";"blau";"blue";12;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-12;"Kamloops Snow";"Kamloops Snow";"blau";"blue";12;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;37924450-13;"Kamloops Snow";"Kamloops Snow";"blau";"blue";13;37924450:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Staged";"Kamloops.thumbnail.jpg:outdoors:Staged";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Staged;
;37924450-13;"Kamloops Snow";"Kamloops Snow";"blau";"blue";13;37924450:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 190.0 USD N";pieces;"Kamloops.jpg:outdoors:Online";"Kamloops.thumbnail.jpg:outdoors:Online";"Snowboarding Boots";"Snowboarding Boots";37924450-media:outdoors:Online;



;47638-S;"Mont Tremblant";"Mont Tremblant";"blau";"blue";S;47638:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Staged";"Mont Tremblant.thumbnail.jpg:outdoors:Staged";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Staged;
;47638-S;"Mont Tremblant";"Mont Tremblant";"blau";"blue";S;47638:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Online";"Mont Tremblant.thumbnail.jpg:outdoors:Online";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Online;



;47638-M;"Mont Tremblant";"Mont Tremblant";"blau";"blue";M;47638:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Staged";"Mont Tremblant.thumbnail.jpg:outdoors:Staged";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Staged;
;47638-M;"Mont Tremblant";"Mont Tremblant";"blau";"blue";M;47638:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Online";"Mont Tremblant.thumbnail.jpg:outdoors:Online";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Online;



;47638-L;"Mont Tremblant";"Mont Tremblant";"blau";"blue";L;47638:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Staged";"Mont Tremblant.thumbnail.jpg:outdoors:Staged";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Staged;
;47638-L;"Mont Tremblant";"Mont Tremblant";"blau";"blue";L;47638:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Online";"Mont Tremblant.thumbnail.jpg:outdoors:Online";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Online;



;47638-XL;"Mont Tremblant";"Mont Tremblant";"blau";"blue";XL;47638:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Staged";"Mont Tremblant.thumbnail.jpg:outdoors:Staged";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Staged;
;47638-XL;"Mont Tremblant";"Mont Tremblant";"blau";"blue";XL;47638:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Online";"Mont Tremblant.thumbnail.jpg:outdoors:Online";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Online;



;47638-XXL;"Mont Tremblant";"Mont Tremblant";"blau";"blue";XXL;47638:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Staged";"Mont Tremblant.thumbnail.jpg:outdoors:Staged";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Staged;
;47638-XXL;"Mont Tremblant";"Mont Tremblant";"blau";"blue";XXL;47638:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 67.0 USD N";pieces;"Mont Tremblant.jpg:outdoors:Online";"Mont Tremblant.thumbnail.jpg:outdoors:Online";"Nordic Ski Gloves";"Nordic Ski Gloves";47638-media:outdoors:Online;



;464358-7;"Tobermory Snow";"Tobermory Snow";"blau";"blue";7;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-7;"Tobermory Snow";"Tobermory Snow";"blau";"blue";7;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-8;"Tobermory Snow";"Tobermory Snow";"blau";"blue";8;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-8;"Tobermory Snow";"Tobermory Snow";"blau";"blue";8;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-9;"Tobermory Snow";"Tobermory Snow";"blau";"blue";9;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-9;"Tobermory Snow";"Tobermory Snow";"blau";"blue";9;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-10;"Tobermory Snow";"Tobermory Snow";"blau";"blue";10;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-10;"Tobermory Snow";"Tobermory Snow";"blau";"blue";10;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-11;"Tobermory Snow";"Tobermory Snow";"blau";"blue";11;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-11;"Tobermory Snow";"Tobermory Snow";"blau";"blue";11;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-12;"Tobermory Snow";"Tobermory Snow";"blau";"blue";12;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-12;"Tobermory Snow";"Tobermory Snow";"blau";"blue";12;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;464358-13;"Tobermory Snow";"Tobermory Snow";"blau";"blue";13;464358:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Staged";"Tobermory.thumbnail.jpg:outdoors:Staged";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Staged;
;464358-13;"Tobermory Snow";"Tobermory Snow";"blau";"blue";13;464358:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 148.0 USD N";pieces;"Tobermory.jpg:outdoors:Online";"Tobermory.thumbnail.jpg:outdoors:Online";"Nordic Ski Boots";"Nordic Ski Boots";464358-media:outdoors:Online;



;3387293.1-S;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";S;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Staged";"Abidjan Red.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Staged;
;3387293.1-S;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";S;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Online";"Abidjan Red.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Online;



;3387293.1-M;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";M;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Staged";"Abidjan Red.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Staged;
;3387293.1-M;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";M;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Online";"Abidjan Red.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Online;



;3387293.1-L;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";L;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Staged";"Abidjan Red.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Staged;
;3387293.1-L;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";L;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Online";"Abidjan Red.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Online;



;3387293.1-XL;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";XL;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Staged";"Abidjan Red.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Staged;
;3387293.1-XL;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";XL;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Online";"Abidjan Red.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Online;



;3387293.1-XXL;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";XXL;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Staged";"Abidjan Red.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Staged;
;3387293.1-XXL;"Abidjan Water Red";"Abidjan Water Red";"Red";"Red";XXL;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Red.jpg:outdoors:Online";"Abidjan Red.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.1-media:outdoors:Online;



;3387293.2-S;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";S;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Staged";"Abidjan Blue.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Staged;
;3387293.2-S;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";S;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Online";"Abidjan Blue.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Online;



;3387293.2-M;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";M;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Staged";"Abidjan Blue.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Staged;
;3387293.2-M;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";M;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Online";"Abidjan Blue.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Online;



;3387293.2-L;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";L;3387293:outdoors:Staged;outdoors:Staged;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Staged";"Abidjan Blue.thumbnail.jpg:outdoors:Staged";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Staged;
;3387293.2-L;"Abidjan Water Blue";"Abidjan Water Blue";"Blue";"Blue";L;3387293:outdoors:Online;outdoors:Online;approved;Tax_Full;"1 pieces = 38.9 USD N";pieces;"Abidjan Blue.jpg:outdoors:Online";"Abidjan Blue.thumbnail.jpg:outdoors:Online";"Swim Trunks";"Swim Trunks";3387293.2-media:outdoors:Online;



